Accession,AS1_1,AS1_2,AS1_3,AS1_avg,ASA1_1,ASA1_2,ASA1_3,ASA1_avg,AT4_1,AT4_2,AT4_3,AT4_avg,Pooled_1,Pooled_2,Pooled_3,Pooled_avg,Pooled_second_1,Pooled_second_2,Pooled_second_3,Pooled_second_avg,Pooled_sample_1,Pooled_sample_2,Pooled_sample_3,Pooled_sample_avg,SAS1_1,SAS1_2,SAS1_3,SAS1_avg,SASA1_1,SASA1_2,SASA1_3,SASA1_avg,TS4_1,TS4_2,TS4_3,TS4_avg,TT4_1,TT4_2,TT4_3,TT4_avg,Tn-Seq_Biomass_Flux
PA3050,502.8,446.4,391.3,446.833333333333,356.6,359.0,346.8,354.133333333333,553.8,644.1,423.8,540.566666666667,524.4,683.3,433.0,546.9,379.2,340.2,372.0,363.8,349.1,328.2,322.7,333.333333333333,419.0,379.7,400.1,399.6,465.8,477.5,412.3,451.866666666667,633.1,71.9,632.8,445.933333333333,713.0,673.7,677.4,688.033333333333,4.882012410522785
PA4231,0.0,0.0,0.0,0.0,0.0,156.7,204.0,120.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7,126.6,83.7666666666667,126.9,122.5,108.5,119.3,159.8,169.7,122.7,150.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0500,714.3,712.8,705.5,710.866666666667,564.9,695.6,641.9,634.133333333333,288.8,215.5,667.2,390.5,237.0,211.2,682.3,376.833333333333,620.7,675.4,675.6,657.233333333333,571.8,713.0,673.9,652.9,676.2,720.9,608.7,668.6,687.5,46.1,628.7,454.1,209.4,37.2,207.7,151.433333333333,217.3,177.9,267.2,220.8,0.0
PA0744,0.0,0.0,0.0,0.0,0.0,127.2,128.6,85.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8,112.6,82.8,144.0,142.2,113.6,133.266666666667,152.9,127.9,112.9,131.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.347811956055262
PA2776,181.4,288.6,261.0,243.666666666667,250.7,0.0,0.0,83.5666666666667,369.2,257.8,264.8,297.266666666667,289.4,259.7,241.2,263.433333333333,227.3,0.0,0.0,75.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.4,1027.3,215.3,478.333333333333,239.6,28.2,222.4,163.4,252.6,281.0,271.0,268.2,0.0
PA0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4068,0.0,0.0,0.0,0.0,0.0,599.6,587.4,395.666666666667,42.9,50.2,0.0,31.0333333333333,79.5,105.8,0.0,61.7666666666667,0.0,520.6,537.6,352.733333333333,606.1,613.5,530.0,583.2,531.3,581.0,550.7,554.333333333333,0.0,0.0,0.0,0.0,77.1,17.7,69.6,54.8,49.3,45.5,74.8,56.5333333333333,0.0
PA5203,173.5,153.8,148.3,158.533333333333,139.2,7.8,89.7,78.9,0.0,0.0,160.7,53.5666666666667,0.0,0.0,182.5,60.8333333333333,187.3,58.2,62.6,102.7,56.0,70.8,74.2,67.0,69.5,61.3,101.3,77.3666666666667,172.7,7.1,195.6,125.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0604,334.9,249.9,237.2,274.0,168.5,148.8,146.6,154.633333333333,0.0,0.0,263.8,87.9333333333333,0.0,0.0,270.8,90.2666666666667,275.4,133.2,140.8,183.133333333333,160.3,92.3,112.9,121.833333333333,148.1,144.3,134.9,142.433333333333,278.4,42.9,276.1,199.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0950,295.8,249.7,330.6,292.033333333333,346.9,340.4,395.4,360.9,262.1,278.6,305.3,282.0,169.7,227.2,253.6,216.833333333333,276.5,297.7,360.0,311.4,308.6,365.2,381.6,351.8,381.0,353.4,363.3,365.9,280.3,15.1,271.4,188.933333333333,183.9,25.2,180.4,129.833333333333,255.6,199.8,224.0,226.466666666667,0.0
PA4412,142.3,120.9,143.5,135.566666666667,149.3,846.6,796.2,597.366666666667,178.5,143.2,85.0,135.566666666667,240.7,174.1,134.6,183.133333333333,152.3,835.9,721.6,569.933333333333,815.5,758.8,746.3,773.533333333333,1019.4,836.8,809.2,888.466666666667,126.4,14.6,152.0,97.6666666666667,203.0,14.0,199.8,138.933333333333,232.2,195.8,218.7,215.566666666667,0.7460344480082508
PA2550,317.5,365.2,389.9,357.533333333333,418.0,151.0,153.8,240.933333333333,72.3,122.0,326.4,173.566666666667,140.1,161.3,450.4,250.6,400.3,154.9,167.0,240.733333333333,113.0,132.8,135.4,127.066666666667,158.7,176.6,136.2,157.166666666667,346.2,273.4,350.9,323.5,129.6,8.9,153.5,97.3333333333333,151.3,129.1,183.7,154.7,0.0
PA2644,465.9,450.3,487.7,467.966666666667,427.5,249.5,254.7,310.566666666667,166.8,174.3,458.6,266.566666666667,144.6,152.7,460.1,252.466666666667,482.2,255.4,271.0,336.2,234.8,232.0,252.5,239.766666666667,207.9,235.5,180.6,208.0,477.4,1062.2,394.9,644.833333333333,170.6,35.9,186.3,130.933333333333,205.7,204.8,122.8,177.766666666667,80.75119569407249
PA3537,486.6,539.1,418.9,481.533333333333,559.6,823.7,761.0,714.766666666667,59.2,116.8,620.6,265.533333333333,67.7,62.7,569.8,233.4,522.0,668.0,618.6,602.866666666667,960.8,963.9,952.8,959.166666666667,801.8,986.2,1073.6,953.866666666667,655.2,29.4,495.4,393.333333333333,97.0,46.6,90.8,78.1333333333333,112.6,100.7,68.3,93.8666666666667,29.50837682182969
PA2638,610.6,799.8,738.7,716.366666666667,538.0,380.6,368.8,429.133333333333,217.5,160.9,653.5,343.966666666667,285.4,274.6,709.8,423.266666666667,658.1,337.6,346.1,447.266666666667,349.5,324.4,329.6,334.5,303.0,330.6,252.6,295.4,641.3,47.5,613.6,434.133333333333,296.7,42.8,271.0,203.5,289.1,326.1,255.4,290.2,80.75119569407249
PA0403,0.0,0.0,0.0,0.0,0.0,330.2,331.6,220.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.3,384.6,274.3,334.0,396.8,355.2,362.0,379.3,308.9,394.8,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4376,19.6,14.8,196.9,77.1,230.3,182.2,185.0,199.166666666667,54.3,143.1,10.1,69.1666666666667,122.9,145.5,30.4,99.6,15.7,198.7,214.2,142.866666666667,184.7,233.7,175.6,198.0,196.1,211.4,192.4,199.966666666667,226.5,25.8,247.3,166.533333333333,120.4,23.3,154.4,99.3666666666667,136.8,127.8,148.2,137.6,0.0
PA0936,326.0,467.0,427.8,406.933333333333,342.2,948.7,952.6,747.833333333333,505.2,644.8,437.3,529.1,539.7,535.8,381.4,485.633333333333,349.8,789.5,873.9,671.066666666667,883.3,865.9,963.2,904.133333333333,794.4,818.6,897.6,836.866666666667,294.1,313.2,420.3,342.533333333333,441.4,73.8,473.8,329.666666666667,487.7,486.6,449.8,474.7,0.0
PA4758,241.8,190.2,225.3,219.1,247.4,270.6,302.0,273.333333333333,830.4,772.2,204.6,602.4,797.6,794.5,243.0,611.7,240.2,280.0,291.3,270.5,216.8,261.2,280.2,252.733333333333,296.9,335.3,297.5,309.9,211.0,8.6,218.6,146.066666666667,797.4,79.4,845.5,574.1,877.2,693.2,961.7,844.033333333333,0.0
PA4666,0.0,0.0,0.0,0.0,0.0,120.8,95.7,72.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.7,94.4,72.3666666666667,245.8,159.7,141.9,182.466666666667,135.7,117.0,94.2,115.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011183457162789748
PA0390,0.0,0.0,0.0,0.0,0.0,171.8,173.0,114.933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4,160.9,105.766666666667,189.9,139.3,176.7,168.633333333333,154.7,185.0,192.0,177.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5369,0.0,0.0,0.0,0.0,0.0,195.1,198.7,131.266666666667,305.6,404.6,0.0,236.733333333333,410.3,364.1,0.0,258.133333333333,0.0,181.9,189.0,123.633333333333,171.1,157.6,172.1,166.933333333333,183.7,219.0,185.4,196.033333333333,0.0,0.0,0.0,0.0,429.6,85.8,440.9,318.766666666667,392.3,351.4,426.4,390.033333333333,175.92503497386124
PA0393,568.6,424.1,443.3,478.666666666667,446.6,333.1,303.4,361.033333333333,0.0,0.0,451.1,150.366666666667,0.0,0.0,447.5,149.166666666667,504.9,270.4,295.9,357.066666666667,345.0,241.0,310.3,298.766666666667,275.2,301.5,286.1,287.6,546.4,61.7,451.0,353.033333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3169,154.5,151.7,185.2,163.8,182.7,156.5,166.2,168.466666666667,199.4,181.6,131.6,170.866666666667,233.4,200.1,176.1,203.2,183.8,249.0,157.5,196.766666666667,109.5,139.8,145.7,131.666666666667,212.2,190.0,140.3,180.833333333333,195.5,8.1,128.7,110.766666666667,186.7,32.4,167.4,128.833333333333,164.2,187.7,200.7,184.2,0.0
PA0437,260.2,193.3,268.8,240.766666666667,262.9,0.0,0.0,87.6333333333333,0.0,0.0,242.1,80.7,0.0,0.0,256.6,85.5333333333334,282.3,0.0,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.5,12.8,267.0,179.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4224,155.8,136.5,111.3,134.533333333333,108.4,0.0,0.0,36.1333333333333,56.7,52.1,164.4,91.0666666666667,99.8,117.0,139.5,118.766666666667,112.5,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,15.9,121.5,91.4666666666667,114.7,13.5,114.9,81.0333333333333,97.6,115.9,108.6,107.366666666667,0.0
PA4729,140.7,126.4,155.8,140.966666666667,178.3,490.6,483.0,383.966666666667,172.2,141.6,127.8,147.2,183.2,165.9,185.9,178.333333333333,182.4,520.4,474.0,392.266666666667,434.4,462.0,480.8,459.066666666667,499.9,468.6,415.9,461.466666666667,161.6,52.9,229.8,148.1,170.5,40.1,145.0,118.533333333333,158.0,133.2,186.6,159.266666666667,0.0
PA0314,0.0,0.0,0.0,0.0,0.0,78.8,90.8,56.5333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,84.8,52.7333333333333,68.5,68.6,73.7,70.2666666666667,64.8,80.6,67.7,71.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001397932145348719
PA3120,152.6,105.8,155.4,137.933333333333,168.7,277.0,258.1,234.6,119.6,79.4,194.9,131.3,104.6,100.8,138.8,114.733333333333,129.4,294.7,260.4,228.166666666667,229.5,257.1,279.8,255.466666666667,272.5,318.2,261.0,283.9,115.9,22.8,198.0,112.233333333333,64.4,11.2,62.5,46.0333333333333,85.5,71.4,22.6,59.8333333333333,0.0
PA4524,162.9,165.7,142.8,157.133333333333,213.5,0.0,0.0,71.1666666666667,193.1,198.5,121.4,171.0,220.2,264.6,147.8,210.866666666667,160.7,0.0,0.0,53.5666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.3,45.0,154.3,112.866666666667,183.4,15.1,184.2,127.566666666667,218.4,190.6,185.9,198.3,0.0
PA5215,675.8,684.8,631.0,663.866666666667,636.8,0.0,0.0,212.266666666667,207.8,236.9,630.8,358.5,322.8,324.5,635.4,427.566666666667,715.7,0.0,0.0,238.566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.4,93.6,598.6,482.866666666667,279.4,13.1,270.9,187.8,291.5,303.1,311.3,301.966666666667,6.5607514187273015
PA0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2396,414.1,313.2,323.1,350.133333333333,333.9,212.8,161.4,236.033333333333,361.7,487.7,388.8,412.733333333333,519.5,585.2,411.2,505.3,324.7,165.0,196.4,228.7,261.1,87.9,138.3,162.433333333333,143.7,222.8,468.4,278.3,401.2,62.5,391.2,284.966666666667,492.0,65.9,500.7,352.866666666667,441.7,405.7,575.1,474.166666666667,0.0
PA2979,0.0,0.0,0.0,0.0,0.0,586.7,516.9,367.866666666667,111.1,141.7,0.0,84.2666666666667,143.0,130.3,0.0,91.1,0.0,642.5,554.8,399.1,618.1,530.5,573.8,574.133333333333,583.4,498.1,601.0,560.833333333333,0.0,0.0,0.0,0.0,164.2,20.4,156.6,113.733333333333,213.6,170.4,112.3,165.433333333333,0.0
PA4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.85872447147045
PA5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001397932145348719
PA5204,286.3,267.3,305.2,286.266666666667,258.5,0.0,0.0,86.1666666666667,180.0,149.8,193.7,174.5,209.8,222.6,326.8,253.066666666667,309.1,0.0,0.0,103.033333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.9,14.5,248.5,185.966666666667,253.9,14.1,234.9,167.633333333333,307.3,178.6,192.3,226.066666666667,0.0
PA4930,0.0,0.0,0.0,0.0,0.0,82.5,86.1,56.2,152.1,160.5,0.0,104.2,212.0,152.9,0.0,121.633333333333,0.0,77.7,75.6,51.1,88.8,89.2,85.0,87.6666666666667,67.0,92.1,87.1,82.0666666666667,0.0,0.0,0.0,0.0,187.7,36.3,175.6,133.2,208.7,206.5,233.1,216.1,1.4920688960165014
PA1772,704.0,829.5,691.5,741.666666666667,607.7,560.5,595.2,587.8,1012.9,579.2,854.5,815.533333333333,619.4,583.5,850.1,684.333333333333,657.8,690.1,647.3,665.066666666667,647.8,587.2,706.3,647.1,532.1,550.1,541.3,541.166666666667,865.7,1845.7,628.2,1113.2,427.8,64.8,391.9,294.833333333333,495.3,507.0,471.6,491.3,0.0
PA1070,363.8,349.6,409.8,374.4,252.8,141.5,160.2,184.833333333333,43.4,80.6,367.0,163.666666666667,67.0,50.9,304.6,140.833333333333,337.8,193.1,163.1,231.333333333333,143.0,172.1,165.5,160.2,325.1,251.0,242.8,272.966666666667,265.5,25.6,306.7,199.266666666667,84.3,30.4,82.3,65.6666666666667,41.6,79.2,38.0,52.9333333333333,0.0
PA3570,211.3,145.5,151.5,169.433333333333,152.6,61.2,104.4,106.066666666667,0.0,0.0,174.8,58.2666666666667,0.0,0.0,156.6,52.2,187.5,67.6,59.7,104.933333333333,56.2,70.2,95.7,74.0333333333334,83.5,75.5,53.6,70.8666666666667,191.2,270.7,163.2,208.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA4770,897.3,896.5,1128.9,974.233333333333,1030.2,0.0,0.0,343.4,537.4,742.6,919.1,733.033333333333,903.3,921.9,999.9,941.7,831.3,0.0,0.0,277.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,840.3,932.9,961.4,884.9,78.7,915.6,626.4,917.4,778.3,894.1,863.266666666667,10.001397932145348
PA5278,0.0,0.0,0.0,0.0,0.0,79.8,83.7,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7,74.6,47.7666666666667,111.0,83.2,79.1,91.1,75.8,78.9,82.1,78.9333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460344480082507
PA4047,245.1,288.0,34.7,189.266666666667,267.4,0.0,0.0,89.1333333333333,257.3,348.2,271.3,292.266666666667,187.5,232.1,302.0,240.533333333333,311.7,0.0,0.0,103.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8,19.7,256.8,187.766666666667,286.8,13.7,281.5,194.0,300.0,315.9,289.6,301.833333333333,0.0
PA5223,199.1,256.2,295.1,250.133333333333,176.4,0.0,0.0,58.8,0.0,0.0,193.4,64.4666666666667,0.0,0.0,177.5,59.1666666666667,177.4,0.0,0.0,59.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.6,334.8,144.0,200.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001397932145348719
PA3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5020,442.1,518.4,477.6,479.366666666667,393.0,161.4,144.8,233.066666666667,0.0,0.0,477.7,159.233333333333,0.0,0.0,386.9,128.966666666667,352.9,190.6,164.0,235.833333333333,181.5,168.1,172.8,174.133333333333,179.9,148.1,171.7,166.566666666667,405.9,46.7,434.0,295.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA0783,664.9,574.2,753.7,664.266666666667,646.3,478.5,372.1,498.966666666667,310.7,257.7,681.2,416.533333333333,181.7,238.7,547.2,322.533333333333,413.6,461.3,429.0,434.633333333333,446.4,535.0,490.9,490.766666666667,462.2,466.0,490.2,472.8,520.9,1021.2,560.6,700.9,167.7,18.8,160.4,115.633333333333,203.4,230.0,67.4,166.933333333333,10.0
PA5503,138.7,159.5,153.3,150.5,206.1,0.0,0.0,68.7,353.5,369.0,141.8,288.1,428.9,431.7,171.8,344.133333333333,138.2,0.0,0.0,46.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.2,53.4,178.4,138.0,434.3,67.4,454.3,318.666666666667,399.6,462.3,496.7,452.866666666667,1.6970247604018005
PA0901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5336,0.0,0.0,0.0,0.0,0.0,29.7,49.9,26.5333333333333,34.8,84.3,0.0,39.7,141.2,119.4,0.0,86.8666666666667,0.0,29.7,14.5,14.7333333333333,114.2,225.9,178.1,172.733333333333,37.9,171.0,166.8,125.233333333333,0.0,0.0,0.0,0.0,117.5,17.6,108.1,81.0666666666667,114.0,146.0,132.6,130.866666666667,0.875944282275507
PA1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.5,214.9,0.0,148.466666666667,241.5,230.3,0.0,157.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.4,15.2,257.8,166.466666666667,234.5,251.9,286.2,257.533333333333,0.0
PA3172,0.0,0.0,0.0,0.0,0.0,377.2,378.8,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.6,373.0,217.866666666667,332.5,332.3,367.3,344.033333333333,361.7,447.0,329.5,379.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA3673,0.0,0.0,0.0,0.0,0.0,92.6,94.3,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,88.9,64.1333333333333,93.0,88.4,87.9,89.7666666666667,106.2,98.8,85.7,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2884522506264464
PA3645,208.6,213.8,178.2,200.2,279.9,0.0,0.0,93.3,0.0,0.0,462.2,154.066666666667,0.0,0.0,196.7,65.5666666666667,200.1,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.9,46.0,176.2,141.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.43154758564103
PA2876,408.4,406.6,354.2,389.733333333333,386.3,313.7,374.4,358.133333333333,0.0,0.0,392.5,130.833333333333,0.0,0.0,471.8,157.266666666667,414.9,297.9,334.7,349.166666666667,284.0,289.4,334.3,302.566666666667,369.3,412.5,316.8,366.2,501.1,1842.7,360.6,901.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882012410522785
PA2975,0.0,0.0,0.0,0.0,0.0,194.4,208.8,134.4,196.1,151.0,0.0,115.7,126.0,106.3,0.0,77.4333333333333,0.0,174.6,177.1,117.233333333333,142.2,167.7,183.6,164.5,179.6,156.2,187.3,174.366666666667,0.0,0.0,0.0,0.0,120.6,52.6,128.4,100.533333333333,119.3,98.9,181.7,133.3,0.0
PA0913,0.0,0.0,0.0,0.0,0.0,314.9,351.7,222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.6,304.9,193.833333333333,303.5,282.9,282.1,289.5,337.5,312.8,321.5,323.933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.81770560502883
PA4957,132.5,146.5,143.2,140.733333333333,237.5,0.0,0.0,79.1666666666667,169.8,152.5,179.0,167.1,126.6,130.8,159.9,139.1,194.9,0.0,0.0,64.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.2,306.3,197.6,224.033333333333,163.0,9.6,164.1,112.233333333333,99.0,116.0,160.9,125.3,1.9957256748677552
PA5553,240.9,236.6,8.6,162.033333333333,212.2,157.9,195.2,188.433333333333,256.5,222.1,185.8,221.466666666667,270.8,312.3,242.5,275.2,270.0,146.5,232.2,216.233333333333,198.9,219.9,221.5,213.433333333333,220.7,248.5,237.2,235.466666666667,237.4,967.0,180.0,461.466666666667,313.3,80.4,291.2,228.3,357.5,322.0,307.0,328.833333333333,369.8715475466668
PA5018,582.7,617.5,749.2,649.8,532.0,158.7,131.0,273.9,168.8,216.9,502.8,296.166666666667,290.3,273.3,537.1,366.9,529.4,155.9,154.1,279.8,113.1,176.1,153.4,147.533333333333,176.3,144.9,221.8,181.0,459.5,2263.7,458.2,1060.46666666667,159.6,34.6,184.5,126.233333333333,135.8,320.6,149.4,201.933333333333,0.0
PA1685,0.0,0.0,0.0,0.0,0.0,410.8,405.7,272.166666666667,256.3,365.9,0.0,207.4,324.7,334.0,0.0,219.566666666667,0.0,378.6,374.3,250.966666666667,459.2,363.8,382.3,401.766666666667,427.3,391.2,398.3,405.6,0.0,0.0,0.0,0.0,263.2,23858.8,312.9,8144.96666666667,233.1,388.2,187.1,269.466666666667,0.0
PA4548,844.4,741.0,810.4,798.6,740.5,94.7,90.8,308.666666666667,269.9,246.4,726.3,414.2,235.7,273.3,766.8,425.266666666667,765.8,117.1,118.2,333.7,106.9,103.3,117.3,109.166666666667,82.8,97.6,91.2,90.5333333333333,644.8,248.1,690.3,527.733333333333,279.2,50.7,283.4,204.433333333333,368.8,338.4,221.9,309.7,0.0
PA1806,0.0,0.0,0.0,0.0,0.0,233.5,241.5,158.333333333333,139.0,204.5,0.0,114.5,198.7,188.4,0.0,129.033333333333,0.0,271.3,243.6,171.633333333333,276.9,246.6,247.3,256.933333333333,244.0,228.9,257.9,243.6,0.0,0.0,0.0,0.0,215.6,50.5,223.1,163.066666666667,228.6,225.9,233.5,229.333333333333,49.43760219687195
PA0330,420.8,459.4,364.5,414.9,686.8,341.3,344.6,457.566666666667,292.8,215.8,494.8,334.466666666667,240.2,225.8,551.1,339.033333333333,574.9,306.4,308.1,396.466666666667,363.1,428.6,321.6,371.1,395.9,314.1,347.7,352.566666666667,707.9,745.8,896.0,783.233333333333,206.4,52.4,206.4,155.066666666667,180.5,208.9,203.4,197.6,6.5714121034399176
PA2640,172.6,193.9,185.3,183.933333333333,210.2,186.5,210.0,202.233333333333,291.6,526.7,151.8,323.366666666667,492.4,520.2,239.8,417.466666666667,190.1,172.3,149.9,170.766666666667,149.3,136.9,166.5,150.9,189.0,151.8,128.9,156.566666666667,184.1,8.9,280.9,157.966666666667,595.9,77.9,578.5,417.433333333333,688.6,485.1,691.1,621.6,80.75119569407249
PA5338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA5302,107.8,101.2,130.8,113.266666666667,117.9,0.0,0.0,39.3,56.7,98.9,118.6,91.4,155.9,103.3,72.8,110.666666666667,110.0,0.0,0.0,36.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1,191.3,103.5,136.633333333333,89.5,25.8,121.5,78.9333333333333,81.9,127.1,73.1,94.0333333333334,1.4920688960165014
PA5453,171.5,222.2,222.6,205.433333333333,236.9,578.8,569.8,461.833333333333,129.8,206.1,180.1,172.0,193.4,221.2,200.8,205.133333333333,232.3,538.7,584.6,451.866666666667,533.2,513.4,515.7,520.766666666667,485.6,539.0,473.7,499.433333333333,177.2,11.7,262.6,150.5,165.2,36.5,208.5,136.733333333333,185.9,241.4,149.9,192.4,0.0
PA5025,477.1,378.9,426.8,427.6,360.7,129.5,109.8,200.0,0.0,0.0,383.2,127.733333333333,0.0,0.0,398.9,132.966666666667,406.5,173.6,146.5,242.2,154.0,190.0,145.1,163.033333333333,143.0,107.4,138.2,129.533333333333,401.5,54.0,452.6,302.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
